        3.15           4       13.86           2
       3.158           4       11.14           2
       3.167           4       31.39           2
       3.175           4       67.31           2
       3.183           4       11.63           2
       3.192           4       137.6           2
         3.2           4       2.243           2
       3.208           4       132.8           2
       3.217           4       28.49           2
       3.225           4       69.61           2
       3.233           4       41.25           2
       3.242           4       13.25           2
        3.25           4       16.51           2
       3.258           4      0.1735           2
       3.267           4      0.1401           2
       3.275           4       1.705           2
       3.283           4       6.063           2
       3.292           4       12.35           2
         3.3           4      0.4774           2
       3.308           4       4.072           2
       3.317           4      0.3611           2
       3.325           4       7.401           2
       3.333           4       4.332           2
       3.342           4       26.82           2
        3.35           4        39.5           2
       3.358           4       8.642           2
       3.367           4       56.87           2
       3.375           4     0.06689           2
       3.383           4       33.27           2
       3.392           4       3.172           2
         3.4           4       10.32           2
       3.408           4       4.978           2
       3.417           4      0.7605           2
       3.425           4       2.812           2
       3.433           4      0.0506           2
       3.442           4     0.07027           2
        3.45           4       1.012           2
       3.458           4      0.2796           2
       3.467           4       4.801           2
       3.475           4       10.14           2
       3.483           4      0.1646           2
       3.492           4       16.39           2
         3.5           4       25.84           2
       3.508           4      0.4296           2
       3.517           4        42.5           2
       3.525           4       11.92           2
       3.533           4       15.31           2
       3.542           4       18.45           2
        3.55           4      0.6238           2
       3.558           4       4.793           2
       3.567           4       1.999           2
       3.575           4       1.291           2
       3.583           4       6.672           2
       3.592           4       19.92           2
         3.6           4       1.837           2
       3.608           4       30.19           2
       3.617           4      0.8301           2
       3.625           4       13.14           2
       3.633           4      0.7972           2
       3.642           4       3.828           2
        3.65           4      0.9537           2
       3.658           4       8.959           2
       3.667           4       2.191           2
       3.675           4       28.68           2
       3.683           4      0.1824           2
       3.692           4        42.8           2
         3.7           4       13.86           2
       3.708           4        25.7           2
       3.717           4       36.71           2
       3.725           4       1.917           2
       3.733           4       26.22           2
       3.742           4       6.168           2
        3.75           4       1.197           2
       3.758           4       17.44           2
       3.767           4       11.28           2
       3.775           4       6.057           2
       3.783           4       28.76           2
       3.792           4       0.607           2
         3.8           4       18.28           2
       3.808           4        7.28           2
       3.817           4       2.107           2
       3.825           4       7.032           2
       3.833           4       1.837           2
       3.842           4       1.413           2
        3.85           4       6.763           2
       3.858           4      0.9637           2
       3.867           4       2.609           2
       3.875           4       5.471           2
       3.883           4      0.6346           2
       3.892           4       2.141           2
         3.9           4       6.644           2
       3.908           4      0.7424           2
       3.917           4       3.855           2
       3.925           4       3.504           2
       3.933           4     0.01299           2
       3.942           4      0.3481           2
        3.95           4     0.03361           2
       3.958           4      0.6648           2
       3.967           4       1.576           2
       3.975           4      0.4608           2
       3.983           4       8.194           2
       3.992           4       1.032           2
           4           4       10.97           2
       4.008           4       8.754           2
       4.017           4       6.886           2
       4.025           4       16.55           2
       4.033           4       1.404           2
       4.042           4       16.53           2
        4.05           4      0.8767           2
       4.058           4       4.994           2
       4.067           4       3.868           2
       4.075           4      0.2575           2
       4.083           4      0.1223           2
       4.092           4      0.7817           2
         4.1           4       1.251           2
       4.108           4       1.018           2
       4.117           4      0.2604           2
       4.125           4       1.139           2
       4.133           4       7.115           2
       4.142           4       2.168           2
        4.15           4       4.029           2
       4.158           4        12.4           2
       4.167           4       0.119           2
       4.175           4       11.93           2
       4.183           4       2.617           2
       4.192           4       5.159           2
         4.2           4       1.555           2
       4.208           4       1.468           2
       4.217           4     0.01854           2
       4.225           4       0.782           2
       4.233           4       3.159           2
       4.242           4       2.681           2
        4.25           4       4.678           2
       4.258           4       7.264           2
       4.267           4      0.2584           2
       4.275           4       5.443           2
       4.283           4        3.11           2
       4.292           4    0.001167           2
         4.3           4       5.185           2
       4.308           4       5.554           2
       4.317           4      0.5842           2
       4.325           4       5.887           2
       4.333           4       1.172           2
       4.342           4       0.166           2
        4.35           4       2.479           2
       4.358           4       2.408           2
       4.367           4     0.09406           2
       4.375           4       2.407           2
       4.383           4       1.102           2
       4.392           4    0.009565           2
         4.4           4      0.6445           2
       4.408           4       2.989           2
       4.417           4      0.2311           2
       4.425           4       6.727           2
       4.433           4        3.98           2
       4.442           4       5.322           2
        4.45           4       9.642           2
       4.458           4      0.5731           2
       4.467           4        7.97           2
       4.475           4      0.6794           2
       4.483           4       2.742           2
       4.492           4       1.904           2
         4.5           4       1.204           2
       4.508           4       2.101           2
       4.517           4       1.235           2
       4.525           4       1.525           2
       4.533           4        1.65           2
       4.542           4      0.3687           2
        4.55           4       3.614           2
       4.558           4     0.05182           2
       4.567           4       6.695           2
       4.575           4      0.1047           2
       4.583           4       6.574           2
       4.592           4      0.1291           2
         4.6           4       3.388           2
       4.608           4    0.003599           2
       4.617           4      0.8894           2
       4.625           4      0.9385           2
       4.633           4      0.1312           2
       4.642           4       4.304           2
        4.65           4      0.2241           2
       4.658           4       8.587           2
       4.667           4       2.028           2
       4.675           4       7.614           2
       4.683           4       5.066           2
       4.692           4       1.919           2
         4.7           4       1.549           2
       4.708           4       0.793           2
       4.717           4      0.5209           2
       4.725           4       6.593           2
       4.733           4      0.3504           2
       4.742           4       12.91           2
        4.75           4      0.7224           2
       4.758           4       5.929           2
       4.767           4      0.6135           2
       4.775           4       1.797           2
       4.783           4     0.01351           2
       4.792           4      0.3676           2
         4.8           4      0.1782           2
       4.808           4      0.6478           2
       4.817           4       7.166           2
       4.825           4      0.3669           2
       4.833           4        27.7           2
       4.842           4       6.852           2
        4.85           4       19.11           2
       4.858           4       26.62           2
       4.867           4      0.5128           2
       4.875           4       12.19           2
       4.883           4      0.8814           2
       4.892           4     0.07547           2
         4.9           4       0.211           2
       4.908           4     0.02491           2
       4.917           4       1.097           2
       4.925           4      0.4495           2
       4.933           4      0.0952           2
       4.942           4      0.1928           2
        4.95           4      0.6679           2
       4.958           4       3.063           2
       4.967           4       0.044           2
       4.975           4        1.87           2
       4.983           4     0.02263           2
       4.992           4       1.119           2
           5           4   0.0002754           2
       5.008           4       2.703           2
       5.017           4       2.191           2
       5.025           4        1.62           2
       5.033           4       10.46           2
       5.042           4      0.2598           2
        5.05           4       10.51           2
       5.058           4       2.604           2
       5.067           4       3.956           2
       5.075           4       1.582           2
       5.083           4       1.484           2
       5.092           4       1.156           2
         5.1           4      0.2498           2
       5.108           4       2.379           2
       5.117           4       1.713           2
       5.125           4        1.42           2
       5.133           4       8.658           2
       5.142           4      0.1052           2
        5.15           4       5.557           2
       5.158           4       2.343           2
       5.167           4     0.02168           2
       5.175           4       1.322           2
       5.183           4       6.707           2
       5.192           4      0.4443           2
